sampType;landCtry;vslFlgCtry;year;proj;trpCode;staNum;quarter;month;spp;sex;catchCat;landCat;commCatScl;commCat;stock;area;rect;subRect;lenCls;age;fishId;lenCode;ageMeth;plusGrp;otoWt;otoSide;indWt;matMeth;matScale;matStage
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;12987;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;12988;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;12989;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;12990;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;12991;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;12992;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;12993;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;110;-1;12994;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;12995;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;12996;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;12997;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;12998;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;12999;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13000;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13001;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13002;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13003;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13004;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13005;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13006;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13007;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13008;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13009;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13010;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13011;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13012;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13013;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13014;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13015;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13016;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13017;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13018;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13019;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13020;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13021;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13022;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13023;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13024;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13025;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13026;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13027;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13028;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13029;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13030;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;115;-1;13031;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13032;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13033;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13034;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13035;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13036;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13037;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13038;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13039;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13040;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13041;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13042;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13043;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13044;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13045;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13046;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13047;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13048;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13049;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13050;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13051;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13052;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13053;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13054;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13055;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13056;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13057;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13058;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13059;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13060;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13061;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13062;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13063;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13064;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13065;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13066;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13067;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13068;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13069;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13070;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13071;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13072;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13073;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13074;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13075;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13076;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;120;-1;13077;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13078;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13079;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13080;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13081;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13082;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13083;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13084;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13085;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13086;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13087;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13088;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13089;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13090;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13091;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13092;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13093;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13094;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13095;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13096;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13097;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13098;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13099;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13100;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13101;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
S;COUNTRY1;COUNTRY1;1900;STREAM project;2_ITA;1;NA;NA;Mullus barbatus;M;Lan;NA;ITA;1;NA;GSA99;NA;NA;125;-1;13102;scm;OWR;NA;NA;NA;-1;Macr;4b;Medits scale
